Num.Layers;PTWD;FTWD;INSWORD;Evaluation.Set;Accuracy
7;0.0001;0.00001;0.0;Test.Set;70.19
7;0.0001;0.000001;-8.0;Train.Set;81.17
7;0.0001;0.000001;-8.0;Test.Set;71.51
7;0.0001;0.000001;-4.0;Train.Set;82.37
7;0.0001;0.000001;-4.0;Test.Set;71.86
7;0.0001;0.000001;-2.0;Train.Set;82.52
7;0.0001;0.000001;-2.0;Test.Set;71.35
7;0.0001;0.000001;0.0;Train.Set;82.14
7;0.0001;0.000001;0.0;Test.Set;70.19
7;0.00001;0.1;-8.0;Train.Set;70.36
7;0.00001;0.1;-8.0;Test.Set;67.16
7;0.00001;0.1;-4.0;Train.Set;71.93
7;0.00001;0.1;-4.0;Test.Set;68.33
7;0.00001;0.1;-2.0;Train.Set;72.03
7;0.00001;0.1;-2.0;Test.Set;68.39
7;0.00001;0.1;0.0;Train.Set;71.41
7;0.00001;0.1;0.0;Test.Set;67.51
7;0.00001;0.01;-8.0;Train.Set;79.44
7;0.00001;0.01;-8.0;Test.Set;71.32
7;0.00001;0.01;-4.0;Train.Set;80.82
7;0.00001;0.01;-4.0;Test.Set;71.95
7;0.00001;0.01;-2.0;Train.Set;80.96
7;0.00001;0.01;-2.0;Test.Set;71.73
7;0.00001;0.01;0.0;Train.Set;80.59
7;0.00001;0.01;0.0;Test.Set;70.72
7;0.00001;0.001;-8.0;Train.Set;80.22
7;0.00001;0.001;-8.0;Test.Set;71.35
7;0.00001;0.001;-4.0;Train.Set;81.44
7;0.00001;0.001;-4.0;Test.Set;71.70
7;0.00001;0.001;-2.0;Train.Set;81.59
7;0.00001;0.001;-2.0;Test.Set;71.26
7;0.00001;0.001;0.0;Train.Set;80.99
7;0.00001;0.001;0.0;Test.Set;70.16
7;0.00001;0.0001;-8.0;Train.Set;79.57
7;0.00001;0.0001;-8.0;Test.Set;71.07
7;0.00001;0.0001;-4.0;Train.Set;81.05
7;0.00001;0.0001;-4.0;Test.Set;71.66
7;0.00001;0.0001;-2.0;Train.Set;81.22
7;0.00001;0.0001;-2.0;Test.Set;71.28
7;0.00001;0.0001;0.0;Train.Set;80.81
7;0.00001;0.0001;0.0;Test.Set;70.32
7;0.00001;0.00001;-8.0;Train.Set;79.57
7;0.00001;0.00001;-8.0;Test.Set;71.12
7;0.00001;0.00001;-4.0;Train.Set;81.05
7;0.00001;0.00001;-4.0;Test.Set;71.64
7;0.00001;0.00001;-2.0;Train.Set;81.23
7;0.00001;0.00001;-2.0;Test.Set;71.26
7;0.00001;0.00001;0.0;Train.Set;80.78
7;0.00001;0.00001;0.0;Test.Set;70.34
7;0.00001;0.000001;-8.0;Train.Set;79.53
7;0.00001;0.000001;-8.0;Test.Set;71.08
7;0.00001;0.000001;-4.0;Train.Set;81.02
7;0.00001;0.000001;-4.0;Test.Set;71.63
7;0.00001;0.000001;-2.0;Train.Set;81.19
7;0.00001;0.000001;-2.0;Test.Set;71.29
7;0.00001;0.000001;0.0;Train.Set;80.74
7;0.00001;0.000001;0.0;Test.Set;70.35
7;0.000001;0.1;-8.0;Train.Set;70.32
7;0.000001;0.1;-8.0;Test.Set;67.10
7;0.000001;0.1;-4.0;Train.Set;71.91
7;0.000001;0.1;-4.0;Test.Set;68.32
7;0.000001;0.1;-2.0;Train.Set;72.05
7;0.000001;0.1;-2.0;Test.Set;68.36
7;0.000001;0.1;0.0;Train.Set;71.41
7;0.000001;0.1;0.0;Test.Set;67.46
7;0.000001;0.01;-8.0;Train.Set;78.53
7;0.000001;0.01;-8.0;Test.Set;70.86
7;0.000001;0.01;-4.0;Train.Set;79.98
7;0.000001;0.01;-4.0;Test.Set;71.50
7;0.000001;0.01;-2.0;Train.Set;80.16
7;0.000001;0.01;-2.0;Test.Set;71.30
7;0.000001;0.01;0.0;Train.Set;79.67
7;0.000001;0.01;0.0;Test.Set;70.31
7;0.000001;0.001;-8.0;Train.Set;80.32
7;0.000001;0.001;-8.0;Test.Set;71.33
7;0.000001;0.001;-4.0;Train.Set;81.59
7;0.000001;0.001;-4.0;Test.Set;71.68
7;0.000001;0.001;-2.0;Train.Set;81.68
7;0.000001;0.001;-2.0;Test.Set;71.20
7;0.000001;0.001;0.0;Train.Set;81.21
7;0.000001;0.001;0.0;Test.Set;70.16
7;0.000001;0.0001;-8.0;Train.Set;80.82
7;0.000001;0.0001;-8.0;Test.Set;71.47
7;0.000001;0.0001;-4.0;Train.Set;82.12
7;0.000001;0.0001;-4.0;Test.Set;71.89
7;0.000001;0.0001;-2.0;Train.Set;82.24
7;0.000001;0.0001;-2.0;Test.Set;71.46
7;0.000001;0.0001;0.0;Train.Set;81.82
7;0.000001;0.0001;0.0;Test.Set;70.47
7;0.000001;0.00001;-8.0;Train.Set;80.83
7;0.000001;0.00001;-8.0;Test.Set;71.47
7;0.000001;0.00001;-4.0;Train.Set;82.12
7;0.000001;0.00001;-4.0;Test.Set;71.90
7;0.000001;0.00001;-2.0;Train.Set;82.24
7;0.000001;0.00001;-2.0;Test.Set;71.48
7;0.000001;0.00001;0.0;Train.Set;81.85
7;0.000001;0.00001;0.0;Test.Set;70.49
7;0.000001;0.000001;-8.0;Train.Set;80.84
7;0.000001;0.000001;-8.0;Test.Set;71.47
7;0.000001;0.000001;-4.0;Train.Set;82.12
7;0.000001;0.000001;-4.0;Test.Set;71.92
7;0.000001;0.000001;-2.0;Train.Set;82.25
7;0.000001;0.000001;-2.0;Test.Set;71.47
7;0.000001;0.000001;0.0;Train.Set;81.85
7;0.000001;0.000001;0.0;Test.Set;70.49
8;0.1;0.1;-8.0;Train.Set;70.79
8;0.1;0.1;-8.0;Test.Set;67.60
8;0.1;0.1;-4.0;Train.Set;72.22
8;0.1;0.1;-4.0;Test.Set;68.68
8;0.1;0.1;-2.0;Train.Set;72.43
8;0.1;0.1;-2.0;Test.Set;68.60
8;0.1;0.1;0.0;Train.Set;71.86
8;0.1;0.1;0.0;Test.Set;67.80
8;0.1;0.01;-8.0;Train.Set;77.88
8;0.1;0.01;-8.0;Test.Set;71.13
8;0.1;0.01;-4.0;Train.Set;79.20
8;0.1;0.01;-4.0;Test.Set;71.75
8;0.1;0.01;-2.0;Train.Set;79.42
8;0.1;0.01;-2.0;Test.Set;71.43
8;0.1;0.01;0.0;Train.Set;79.02
8;0.1;0.01;0.0;Test.Set;70.46
8;0.1;0.001;-8.0;Train.Set;77.86
8;0.1;0.001;-8.0;Test.Set;70.96
8;0.1;0.001;-4.0;Train.Set;79.03
8;0.1;0.001;-4.0;Test.Set;71.62
8;0.1;0.001;-2.0;Train.Set;79.14
8;0.1;0.001;-2.0;Test.Set;71.29
8;0.1;0.001;0.0;Train.Set;78.75
8;0.1;0.001;0.0;Test.Set;70.33
8;0.1;0.0001;-8.0;Train.Set;78.36
8;0.1;0.0001;-8.0;Test.Set;71.16
8;0.1;0.0001;-4.0;Train.Set;79.61
8;0.1;0.0001;-4.0;Test.Set;71.79
8;0.1;0.0001;-2.0;Train.Set;79.70
8;0.1;0.0001;-2.0;Test.Set;71.49
8;0.1;0.0001;0.0;Train.Set;79.36
8;0.1;0.0001;0.0;Test.Set;70.48
8;0.1;0.00001;-8.0;Train.Set;78.32
8;0.1;0.00001;-8.0;Test.Set;71.15
8;0.1;0.00001;-4.0;Train.Set;79.59
8;0.1;0.00001;-4.0;Test.Set;71.78
8;0.1;0.00001;-2.0;Train.Set;79.64
8;0.1;0.00001;-2.0;Test.Set;71.52
8;0.1;0.00001;0.0;Train.Set;79.38
8;0.1;0.00001;0.0;Test.Set;70.45
8;0.1;0.000001;-8.0;Train.Set;78.32
8;0.1;0.000001;-8.0;Test.Set;71.21
8;0.1;0.000001;-4.0;Train.Set;79.58
8;0.1;0.000001;-4.0;Test.Set;71.82
8;0.1;0.000001;-2.0;Train.Set;79.74
8;0.1;0.000001;-2.0;Test.Set;71.50
8;0.1;0.000001;0.0;Train.Set;79.44
8;0.1;0.000001;0.0;Test.Set;70.53
8;0.01;0.1;-8.0;Train.Set;70.84
8;0.01;0.1;-8.0;Test.Set;67.59
8;0.01;0.1;-4.0;Train.Set;72.37
8;0.01;0.1;-4.0;Test.Set;68.75
8;0.01;0.1;-2.0;Train.Set;72.63
8;0.01;0.1;-2.0;Test.Set;68.75
8;0.01;0.1;0.0;Train.Set;72.03
8;0.01;0.1;0.0;Test.Set;67.98
8;0.01;0.01;-8.0;Train.Set;79.86
8;0.01;0.01;-8.0;Test.Set;71.49
8;0.01;0.01;-4.0;Train.Set;81.15
8;0.01;0.01;-4.0;Test.Set;72.05
8;0.01;0.01;-2.0;Train.Set;81.27
8;0.01;0.01;-2.0;Test.Set;71.75
8;0.01;0.01;0.0;Train.Set;80.89
8;0.01;0.01;0.0;Test.Set;70.87
8;0.01;0.001;-8.0;Train.Set;80.40
8;0.01;0.001;-8.0;Test.Set;71.54
8;0.01;0.001;-4.0;Train.Set;81.58
8;0.01;0.001;-4.0;Test.Set;71.95
8;0.01;0.001;-2.0;Train.Set;81.71
8;0.01;0.001;-2.0;Test.Set;71.56
8;0.01;0.001;0.0;Train.Set;81.42
8;0.01;0.001;0.0;Test.Set;70.56
8;0.01;0.0001;-8.0;Train.Set;80.55
8;0.01;0.0001;-8.0;Test.Set;71.57
8;0.01;0.0001;-4.0;Train.Set;81.76
8;0.01;0.0001;-4.0;Test.Set;71.96
8;0.01;0.0001;-2.0;Train.Set;81.89
8;0.01;0.0001;-2.0;Test.Set;71.54
8;0.01;0.0001;0.0;Train.Set;81.56
8;0.01;0.0001;0.0;Test.Set;70.51
8;0.01;0.00001;-8.0;Train.Set;80.56
8;0.01;0.00001;-8.0;Test.Set;71.56
8;0.01;0.00001;-4.0;Train.Set;81.78
8;0.01;0.00001;-4.0;Test.Set;71.94
8;0.01;0.00001;-2.0;Train.Set;81.92
8;0.01;0.00001;-2.0;Test.Set;71.54
8;0.01;0.00001;0.0;Train.Set;81.58
8;0.01;0.00001;0.0;Test.Set;70.49
8;0.01;0.000001;-8.0;Train.Set;80.56
8;0.01;0.000001;-8.0;Test.Set;71.56
8;0.01;0.000001;-4.0;Train.Set;81.78
8;0.01;0.000001;-4.0;Test.Set;71.95
8;0.01;0.000001;-2.0;Train.Set;81.92
8;0.01;0.000001;-2.0;Test.Set;71.54
8;0.01;0.000001;0.0;Train.Set;81.57
8;0.01;0.000001;0.0;Test.Set;70.50
8;0.001;0.1;-8.0;Train.Set;70.94
8;0.001;0.1;-8.0;Test.Set;67.84
8;0.001;0.1;-4.0;Train.Set;72.50
8;0.001;0.1;-4.0;Test.Set;68.93
8;0.001;0.1;-2.0;Train.Set;72.73
8;0.001;0.1;-2.0;Test.Set;68.98
8;0.001;0.1;0.0;Train.Set;72.23
8;0.001;0.1;0.0;Test.Set;68.13
8;0.001;0.01;-8.0;Train.Set;79.48
8;0.001;0.01;-8.0;Test.Set;71.34
8;0.001;0.01;-4.0;Train.Set;80.89
8;0.001;0.01;-4.0;Test.Set;71.95
8;0.001;0.01;-2.0;Train.Set;81.08
8;0.001;0.01;-2.0;Test.Set;71.61
8;0.001;0.01;0.0;Train.Set;80.70
8;0.001;0.01;0.0;Test.Set;70.66
8;0.001;0.001;-8.0;Train.Set;81.26
8;0.001;0.001;-8.0;Test.Set;71.69
8;0.001;0.001;-4.0;Train.Set;82.57
8;0.001;0.001;-4.0;Test.Set;72.09
8;0.001;0.001;-2.0;Train.Set;82.69
8;0.001;0.001;-2.0;Test.Set;71.61
8;0.001;0.001;0.0;Train.Set;82.24
8;0.001;0.001;0.0;Test.Set;70.67
8;0.001;0.0001;-8.0;Train.Set;81.48
8;0.001;0.0001;-8.0;Test.Set;71.73
8;0.001;0.0001;-4.0;Train.Set;82.77
8;0.001;0.0001;-4.0;Test.Set;72.11
8;0.001;0.0001;-2.0;Train.Set;82.93
8;0.001;0.0001;-2.0;Test.Set;71.62
8;0.001;0.0001;0.0;Train.Set;82.50
8;0.001;0.0001;0.0;Test.Set;70.65
8;0.001;0.00001;-8.0;Train.Set;81.45
8;0.001;0.00001;-8.0;Test.Set;71.74
8;0.001;0.00001;-4.0;Train.Set;82.80
8;0.001;0.00001;-4.0;Test.Set;72.07
8;0.001;0.00001;-2.0;Train.Set;82.93
8;0.001;0.00001;-2.0;Test.Set;71.57
8;0.001;0.00001;0.0;Train.Set;82.53
8;0.001;0.00001;0.0;Test.Set;70.65
8;0.001;0.000001;-8.0;Train.Set;81.47
8;0.001;0.000001;-8.0;Test.Set;71.72
8;0.001;0.000001;-4.0;Train.Set;82.81
8;0.001;0.000001;-4.0;Test.Set;72.07
8;0.001;0.000001;-2.0;Train.Set;82.94
8;0.001;0.000001;-2.0;Test.Set;71.56
8;0.001;0.000001;0.0;Train.Set;82.52
8;0.001;0.000001;0.0;Test.Set;70.64
8;0.0001;0.1;-8.0;Train.Set;71.12
8;0.0001;0.1;-8.0;Test.Set;67.88
8;0.0001;0.1;-4.0;Train.Set;72.73
8;0.0001;0.1;-4.0;Test.Set;69.01
8;0.0001;0.1;-2.0;Train.Set;72.90
8;0.0001;0.1;-2.0;Test.Set;68.95
8;0.0001;0.1;0.0;Train.Set;72.24
8;0.0001;0.1;0.0;Test.Set;68.09
8;0.0001;0.01;-8.0;Train.Set;79.48
8;0.0001;0.01;-8.0;Test.Set;71.54
8;0.0001;0.01;-4.0;Train.Set;80.79
8;0.0001;0.01;-4.0;Test.Set;72.09
8;0.0001;0.01;-2.0;Train.Set;81.00
8;0.0001;0.01;-2.0;Test.Set;71.64
8;0.0001;0.01;0.0;Train.Set;80.49
8;0.0001;0.01;0.0;Test.Set;70.78
8;0.0001;0.001;-8.0;Train.Set;81.87
8;0.0001;0.001;-8.0;Test.Set;71.81
8;0.0001;0.001;-4.0;Train.Set;83.16
8;0.0001;0.001;-4.0;Test.Set;71.96
8;0.0001;0.001;-2.0;Train.Set;83.36
8;0.0001;0.001;-2.0;Test.Set;71.56
8;0.0001;0.001;0.0;Train.Set;83.01
8;0.0001;0.001;0.0;Test.Set;70.54
8;0.0001;0.0001;-8.0;Train.Set;81.56
8;0.0001;0.0001;-8.0;Test.Set;71.59
8;0.0001;0.0001;-4.0;Train.Set;82.77
8;0.0001;0.0001;-4.0;Test.Set;71.85
8;0.0001;0.0001;-2.0;Train.Set;82.93
8;0.0001;0.0001;-2.0;Test.Set;71.38
8;0.0001;0.0001;0.0;Train.Set;82.52
8;0.0001;0.0001;0.0;Test.Set;70.26
8;0.0001;0.00001;-8.0;Train.Set;81.59
8;0.0001;0.00001;-8.0;Test.Set;71.59
8;0.0001;0.00001;-4.0;Train.Set;82.80
8;0.0001;0.00001;-4.0;Test.Set;71.87
8;0.0001;0.00001;-2.0;Train.Set;82.95
8;0.0001;0.00001;-2.0;Test.Set;71.40
8;0.0001;0.00001;0.0;Train.Set;82.54
8;0.0001;0.00001;0.0;Test.Set;70.26
8;0.0001;0.000001;-8.0;Train.Set;81.59
8;0.0001;0.000001;-8.0;Test.Set;71.60
8;0.0001;0.000001;-4.0;Train.Set;82.80
8;0.0001;0.000001;-4.0;Test.Set;71.87
8;0.0001;0.000001;-2.0;Train.Set;82.95
8;0.0001;0.000001;-2.0;Test.Set;71.41
8;0.0001;0.000001;0.0;Train.Set;82.55
8;0.0001;0.000001;0.0;Test.Set;70.26
8;0.00001;0.1;-8.0;Train.Set;70.76
8;0.00001;0.1;-8.0;Test.Set;67.65
8;0.00001;0.1;-4.0;Train.Set;72.23
8;0.00001;0.1;-4.0;Test.Set;68.79
8;0.00001;0.1;-2.0;Train.Set;72.43
8;0.00001;0.1;-2.0;Test.Set;68.88
8;0.00001;0.1;0.0;Train.Set;71.96
8;0.00001;0.1;0.0;Test.Set;68.01
8;0.00001;0.01;-8.0;Train.Set;79.54
8;0.00001;0.01;-8.0;Test.Set;71.49
8;0.00001;0.01;-4.0;Train.Set;80.93
8;0.00001;0.01;-4.0;Test.Set;72.12
8;0.00001;0.01;-2.0;Train.Set;81.17
8;0.00001;0.01;-2.0;Test.Set;71.79
8;0.00001;0.01;0.0;Train.Set;80.76
8;0.00001;0.01;0.0;Test.Set;70.79
8;0.00001;0.001;-8.0;Train.Set;80.19
8;0.00001;0.001;-8.0;Test.Set;71.33
8;0.00001;0.001;-4.0;Train.Set;81.40
8;0.00001;0.001;-4.0;Test.Set;71.79
8;0.00001;0.001;-2.0;Train.Set;81.54
8;0.00001;0.001;-2.0;Test.Set;71.25
8;0.00001;0.001;0.0;Train.Set;81.09
8;0.00001;0.001;0.0;Test.Set;70.15
8;0.00001;0.0001;-8.0;Train.Set;80.34
8;0.00001;0.0001;-8.0;Test.Set;71.32
8;0.00001;0.0001;-4.0;Train.Set;81.54
8;0.00001;0.0001;-4.0;Test.Set;71.76
8;0.00001;0.0001;-2.0;Train.Set;81.67
8;0.00001;0.0001;-2.0;Test.Set;71.22
8;0.00001;0.0001;0.0;Train.Set;81.22
8;0.00001;0.0001;0.0;Test.Set;70.14
8;0.00001;0.00001;-8.0;Train.Set;80.36
8;0.00001;0.00001;-8.0;Test.Set;71.31
8;0.00001;0.00001;-4.0;Train.Set;81.56
8;0.00001;0.00001;-4.0;Test.Set;71.76
8;0.00001;0.00001;-2.0;Train.Set;81.69
8;0.00001;0.00001;-2.0;Test.Set;71.24
8;0.00001;0.00001;0.0;Train.Set;81.24
8;0.00001;0.00001;0.0;Test.Set;70.14
8;0.00001;0.000001;-8.0;Train.Set;80.36
8;0.00001;0.000001;-8.0;Test.Set;71.30
8;0.00001;0.000001;-4.0;Train.Set;81.56
8;0.00001;0.000001;-4.0;Test.Set;71.76
8;0.00001;0.000001;-2.0;Train.Set;81.69
8;0.00001;0.000001;-2.0;Test.Set;71.24
8;0.00001;0.000001;0.0;Train.Set;81.24
8;0.00001;0.000001;0.0;Test.Set;70.14
8;0.000001;0.1;-8.0;Train.Set;70.86
8;0.000001;0.1;-8.0;Test.Set;67.65
8;0.000001;0.1;-4.0;Train.Set;72.46
8;0.000001;0.1;-4.0;Test.Set;68.75
8;0.000001;0.1;-2.0;Train.Set;72.54
8;0.000001;0.1;-2.0;Test.Set;68.80
8;0.000001;0.1;0.0;Train.Set;72.02
8;0.000001;0.1;0.0;Test.Set;68.02
8;0.000001;0.01;-8.0;Train.Set;79.47
8;0.000001;0.01;-8.0;Test.Set;71.50
8;0.000001;0.01;-4.0;Train.Set;80.93
8;0.000001;0.01;-4.0;Test.Set;72.02
8;0.000001;0.01;-2.0;Train.Set;81.18
8;0.000001;0.01;-2.0;Test.Set;71.67
8;0.000001;0.01;0.0;Train.Set;80.77
8;0.000001;0.01;0.0;Test.Set;70.77
8;0.000001;0.001;-8.0;Train.Set;81.09
8;0.000001;0.001;-8.0;Test.Set;71.63
8;0.000001;0.001;-4.0;Train.Set;82.42
8;0.000001;0.001;-4.0;Test.Set;71.87
8;0.000001;0.001;-2.0;Train.Set;82.55
8;0.000001;0.001;-2.0;Test.Set;71.48
8;0.000001;0.001;0.0;Train.Set;82.12
8;0.000001;0.001;0.0;Test.Set;70.30
8;0.000001;0.0001;-8.0;Train.Set;80.40
8;0.000001;0.0001;-8.0;Test.Set;71.42
8;0.000001;0.0001;-4.0;Train.Set;81.65
8;0.000001;0.0001;-4.0;Test.Set;71.74
8;0.000001;0.0001;-2.0;Train.Set;81.80
8;0.000001;0.0001;-2.0;Test.Set;71.31
8;0.000001;0.0001;0.0;Train.Set;81.34
8;0.000001;0.0001;0.0;Test.Set;70.14
8;0.000001;0.00001;-8.0;Train.Set;80.41
8;0.000001;0.00001;-8.0;Test.Set;71.41
8;0.000001;0.00001;-4.0;Train.Set;81.68
8;0.000001;0.00001;-4.0;Test.Set;71.73
8;0.000001;0.00001;-2.0;Train.Set;81.80
8;0.000001;0.00001;-2.0;Test.Set;71.30
8;0.000001;0.00001;0.0;Train.Set;81.36
8;0.000001;0.00001;0.0;Test.Set;70.14
8;0.000001;0.000001;-8.0;Train.Set;80.41
8;0.000001;0.000001;-8.0;Test.Set;71.41
8;0.000001;0.000001;-4.0;Train.Set;81.68
8;0.000001;0.000001;-4.0;Test.Set;71.73
8;0.000001;0.000001;-2.0;Train.Set;81.79
8;0.000001;0.000001;-2.0;Test.Set;71.30
8;0.000001;0.000001;0.0;Train.Set;81.36
8;0.000001;0.000001;0.0;Test.Set;70.14
